,index,StartTime,TotalTimeSeconds,DistanceMeters,MaximumSpeed,Calories,AverageSpeed,parsed,zoned,hour,Miles,Minutes,Trip_hours,average_mph,maximum_mph,leg_flag,month,day,weekday
282,0,2013-06-11 23:18:21,1669.75,14122.15,11.16,575.0,8.46,2013-06-11 23:18:21+00:00,2013-06-11 16:18:21-07:00,16,8.775118992879069,27.829166666666666,0.46381944444444445,18.91925640027827,24.96427106764264,evening_suburb,6,11,1
283,209,2013-06-17 23:13:18,1945.3,15356.94,13.38,630.0,7.89,2013-06-17 23:13:18+00:00,2013-06-17 16:13:18-07:00,16,9.542383834366884,32.42166666666667,0.5403611111111111,17.65927199080902,29.930281978947892,evening_suburb,6,17,0
284,216,2013-07-08 23:17:22,1734.83,14194.99,10.64,525.0,8.18,2013-07-08 23:17:22+00:00,2013-07-08 16:17:22-07:00,16,8.82037978301664,28.913833333333333,0.4818972222222222,18.303445996933366,23.8010613046342,evening_suburb,7,8,0
285,166,2013-07-09 23:17:56,1745.9,14092.11,11.37,499.0,8.07,2013-07-09 23:17:56+00:00,2013-07-09 16:17:56-07:00,16,8.75645295587011,29.098333333333336,0.48497222222222225,18.05557628795028,25.43402885654989,evening_suburb,7,9,1
286,270,2013-07-15 23:17:08,1702.52,14114.13,13.43,559.0,8.29,2013-07-15 23:17:08+00:00,2013-07-15 16:17:08-07:00,16,8.770135583531136,28.375333333333334,0.47292222222222224,18.544562237572592,30.04212907154486,evening_suburb,7,15,0
287,151,2013-07-16 23:16:48,1754.3,14122.17,11.66,522.0,8.05,2013-07-16 23:16:48+00:00,2013-07-16 16:16:48-07:00,16,8.775131420333802,29.238333333333333,0.48730555555555555,18.007452039674906,26.082741993612288,evening_suburb,7,16,1
288,302,2013-07-17 23:15:55,1739.32,14142.04,12.77,583.0,8.13,2013-07-17 23:15:55+00:00,2013-07-17 16:15:55-07:00,16,8.787478096611034,28.988666666666667,0.48314444444444443,18.188097157394683,28.56574744926492,evening_suburb,7,17,2
289,318,2013-07-19 23:20:43,1723.13,14119.31,15.43,532.0,8.19,2013-07-19 23:20:43+00:00,2013-07-19 16:20:43-07:00,16,8.773354294306984,28.718833333333336,0.4786472222222223,18.32947918004163,34.51601277542347,evening_suburb,7,19,4
290,16,2013-07-22 23:14:00,1703.02,14104.75,12.51,500.0,8.28,2013-07-22 23:14:00+00:00,2013-07-22 16:14:00-07:00,16,8.764307107261363,28.383666666666667,0.4730611111111111,18.52679685860466,27.9841425677607,evening_suburb,7,22,0
291,253,2013-07-25 23:17:19,1702.51,14120.38,12.08,559.0,8.29,2013-07-25 23:17:19+00:00,2013-07-25 16:17:19-07:00,16,8.774019163135199,28.375166666666665,0.4729194444444444,18.552883088667155,27.0222575714268,evening_suburb,7,25,3
292,110,2013-07-26 23:19:57,1672.27,14126.53,11.97,557.0,8.45,2013-07-26 23:19:57+00:00,2013-07-26 16:19:57-07:00,16,8.777840605465595,27.871166666666667,0.46451944444444443,18.896605320717434,26.776193967713475,evening_suburb,7,26,4
293,79,2013-07-29 23:16:31,1727.35,14154.93,12.24,568.0,8.19,2013-07-29 23:16:31+00:00,2013-07-29 16:16:31-07:00,16,8.79548759118645,28.789166666666667,0.47981944444444447,18.330827758283625,27.380168267737087,evening_suburb,7,29,0
294,14,2013-07-30 23:14:49,1696.58,14134.88,11.09,559.0,8.33,2013-07-30 23:14:49+00:00,2013-07-30 16:14:49-07:00,16,8.78302906781662,28.276333333333334,0.4712722222222222,18.63684862732075,24.807685138006885,evening_suburb,7,30,1
295,99,2013-07-31 23:17:32,1754.22,14009.05,32.27,572.0,7.99,2013-07-31 23:17:32+00:00,2013-07-31 16:17:32-07:00,16,8.704841736363976,29.237000000000002,0.48728333333333335,17.864025179800887,72.18611356208136,evening_suburb,7,31,2
296,374,2013-08-26 23:16:11,2570.75,18590.55,12.46,746.0,7.23,2013-08-26 23:16:11+00:00,2013-08-26 16:16:11-07:00,16,11.551660929325065,42.84583333333333,0.7140972222222222,16.176594124504614,27.87229547516373,evening_suburb,8,26,0
297,298,2013-08-27 23:19:57,1717.99,14072.97,11.97,505.0,8.19,2013-08-27 23:19:57+00:00,2013-08-27 16:19:57-07:00,16,8.74455988169063,28.633166666666668,0.4772194444444445,18.32398068329051,26.776193967713475,evening_suburb,8,27,1
298,56,2013-08-28 23:18:02,1785.79,14117.26,11.33,502.0,7.91,2013-08-28 23:18:02+00:00,2013-08-28 16:18:02-07:00,16,8.772080480196852,29.763166666666667,0.4960527777777778,17.683764456463898,25.34455118247232,evening_suburb,8,28,2
299,237,2013-08-30 23:18:56,1672.13,14136.08,11.18,587.0,8.45,2013-08-30 23:18:56+00:00,2013-08-30 16:18:56-07:00,16,8.7837747151006,27.868833333333335,0.46448055555555556,18.910963247093324,25.009009904681424,evening_suburb,8,30,4
300,158,2013-09-03 23:19:00,1763.7,14130.83,12.03,525.0,8.01,2013-09-03 23:19:00+00:00,2013-09-03 16:19:00-07:00,16,8.780512508233189,29.395,0.48991666666666667,17.92246131974796,26.91041047882983,evening_suburb,9,3,1
301,46,2013-09-09 23:23:09,1732.37,14103.41,10.82,524.0,8.14,2013-09-09 23:23:09+00:00,2013-09-09 16:23:09-07:00,16,8.763474467794252,28.872833333333332,0.4812138888888889,18.211183571673086,24.203710837983273,evening_suburb,9,9,0
302,292,2013-09-10 23:21:34,1680.51,14116.93,13.98,579.0,8.4,2013-09-10 23:21:34+00:00,2013-09-10 16:21:34-07:00,16,8.771875427193757,28.0085,0.4668083333333334,18.79117145265278,31.272447090111477,evening_suburb,9,10,1
303,34,2013-09-11 23:18:21,1714.89,14111.32,10.85,560.0,8.23,2013-09-11 23:18:21+00:00,2013-09-11 16:18:21-07:00,16,8.768389526141151,28.581500000000002,0.4763583333333334,18.407129491750574,24.27081909354145,evening_suburb,9,11,2
304,369,2013-09-13 23:19:43,1690.67,14151.82,13.58,579.0,8.37,2013-09-13 23:19:43+00:00,2013-09-13 16:19:43-07:00,16,8.79355512197547,28.177833333333336,0.4696305555555556,18.724410109076096,30.377670349335755,evening_suburb,9,13,4
305,220,2013-09-16 23:01:10,1651.35,14120.38,11.59,580.0,8.55,2013-09-16 23:01:10+00:00,2013-09-16 16:01:10-07:00,16,8.774019163135199,27.522499999999997,0.4587083333333333,19.127664630324716,25.92615606397654,evening_suburb,9,16,0
306,311,2013-09-18 23:18:13,1694.1,14142.77,11.86,543.0,8.35,2013-09-18 23:18:13+00:00,2013-09-18 16:18:13-07:00,16,8.787931698708789,28.235,0.4705833333333333,18.674549386312286,26.53013036400015,evening_suburb,9,18,2
307,129,2013-09-20 23:21:19,1711.25,14075.55,12.85,537.0,8.23,2013-09-20 23:21:19+00:00,2013-09-20 16:21:19-07:00,16,8.746163023351187,28.520833333333332,0.4753472222222222,18.399524840943332,28.74470279742006,evening_suburb,9,20,4
308,107,2013-09-23 23:55:45,866.91,4848.47,9.15,293.0,5.59,2013-09-23 23:55:45+00:00,2013-09-23 16:55:45-07:00,16,3.012707072464489,14.4485,0.24080833333333332,12.510809035392557,20.468017945244636,evening_suburb,9,23,0
309,326,2013-10-01 23:20:09,1684.83,14145.16,12.78,546.0,8.4,2013-10-01 23:20:09+00:00,2013-10-01 16:20:09-07:00,16,8.78941677954938,28.080499999999997,0.4680083333333333,18.78047067441687,28.58811686778431,evening_suburb,10,1,1
310,313,2013-10-02 23:19:49,1685.62,14159.31,11.62,564.0,8.4,2013-10-02 23:19:49+00:00,2013-10-02 16:19:49-07:00,16,8.798209203772975,28.093666666666664,0.46822777777777774,18.790446917800402,25.993264319534717,evening_suburb,10,2,2
311,42,2013-10-04 23:19:35,1686.2,14131.16,12.27,578.0,8.38,2013-10-04 23:19:35+00:00,2013-10-04 16:19:35-07:00,16,8.780717561236283,28.103333333333335,0.4683888888888889,18.74663931944646,27.447276523295265,evening_suburb,10,4,4
312,246,2013-10-07 23:24:16,1664.35,14094.28,12.57,589.0,8.47,2013-10-07 23:24:16+00:00,2013-10-07 16:24:16-07:00,16,8.757801334708638,27.739166666666666,0.46231944444444445,18.94318190581975,28.118359078877056,evening_suburb,10,7,0
313,164,2013-10-08 23:20:41,1735.94,14129.79,11.05,534.0,8.14,2013-10-08 23:20:41+00:00,2013-10-08 16:20:41-07:00,16,8.779866280587074,28.932333333333336,0.4822055555555556,18.207725272828245,24.718207463929314,evening_suburb,10,8,1
