""RecID","MultiSportSessionRecID","NextSportRecID","StartTime","Sport","TotalTimeSeconds","DistanceMeters","VirtualPartner","PlanName","PlanType","IntervalWorkout","Notes","Creator","""
"324","","","2014-02-20T14:39:33Z","Biking","","","","""","","","""",""EDGE305"",""
"325","","","2013-09-13T23:19:43Z","Biking","","","","""","","","""",""EDGE305"",""
"326","","","2013-02-13T15:48:06Z","Biking","","","","""","","","""",""EDGE305"",""
"327","","","2014-02-21T23:18:42Z","Biking","","","","""","","","""",""EDGE305"",""
"328","","","2014-07-21T23:19:36Z","Biking","","","","""","","","""",""EDGE305"",""
"329","","","2014-05-09T23:20:21Z","Biking","","","","""","","","""",""EDGE305"",""
"330","","","2013-10-18T23:21:40Z","Biking","","","","""","","","""",""EDGE305"",""
"331","","","2012-09-07T23:18:25Z","Biking","","","","""","","","""",""EDGE305"",""
"332","","","2014-07-22T13:38:52Z","Biking","","","","""","","","""",""EDGE305"",""
"333","","","2013-09-10T13:38:24Z","Biking","","","","""","","","""",""EDGE305"",""
"334","","","2012-07-27T14:46:28Z","Biking","","","","""","","","""",""EDGE305"",""
"335","","","2013-07-17T23:15:55Z","Biking","","","","""","","","""",""EDGE305"",""
"336","","","2014-05-19T23:19:06Z","Biking","","","","""","","","""",""EDGE305"",""
"337","","","2012-09-26T15:01:08Z","Biking","","","","""","","","""",""EDGE305"",""
"338","","","2013-10-23T13:38:01Z","Biking","","","","""","","","""",""EDGE305"",""
"339","","","2013-10-15T13:38:19Z","Biking","","","","""","","","""",""EDGE305"",""
"340","","","2012-08-24T14:46:44Z","Biking","","","","""","","","""",""EDGE305"",""
"341","","","2014-01-06T14:37:04Z","Biking","","","","""","","","""",""EDGE305"",""
"342","","","2012-08-27T23:19:29Z","Biking","","","","""","","","""",""EDGE305"",""
"343","","","2012-07-10T14:48:41Z","Biking","","","","""","","","""",""EDGE305"",""
"344","","","2013-08-27T13:40:24Z","Biking","","","","""","","","""",""EDGE305"",""
"345","","","2014-04-22T13:39:06Z","Biking","","","","""","","","""",""EDGE305"",""
"346","","","2012-11-13T00:14:58Z","Biking","","","","""","","","""",""EDGE305"",""
"347","","","2012-04-25T14:48:32Z","Biking","","","","""","","","""",""EDGE305"",""
"348","","","2014-03-18T13:38:03Z","Biking","","","","""","","","""",""EDGE305"",""
"349","","","2013-10-16T23:15:34Z","Biking","","","","""","","","""",""EDGE305"",""
"350","","","2013-11-18T14:38:15Z","Biking","","","","""","","","""",""EDGE305"",""
"351","","","2014-07-08T13:39:07Z","Biking","","","","""","","","""",""EDGE305"",""
"352","","","2012-12-04T15:49:57Z","Biking","","","","""","","","""",""EDGE305"",""
"353","","","2012-06-29T14:47:10Z","Biking","","","","""","","","""",""EDGE305"",""
"354","","","2014-06-02T13:35:55Z","Biking","","","","""","","","""",""EDGE305"",""
"355","","","2014-05-02T13:38:01Z","Biking","","","","""","","","""",""EDGE305"",""
"356","","","2013-07-30T23:14:49Z","Biking","","","","""","","","""",""EDGE305"",""
"357","","","2014-03-28T23:18:17Z","Biking","","","","""","","","""",""EDGE305"",""
"358","","","2013-07-26T13:42:12Z","Biking","","","","""","","","""",""EDGE305"",""
"359","","","2012-10-29T23:19:41Z","Biking","","","","""","","","""",""EDGE305"",""
"360","","","2013-09-16T13:38:49Z","Biking","","","","""","","","""",""EDGE305"",""
"361","","","2014-06-18T13:38:14Z","Biking","","","","""","","","""",""EDGE305"",""
"362","","","2013-06-17T23:13:18Z","Biking","","","","""","","","""",""EDGE305"",""
"363","","","2012-11-06T15:48:42Z","Biking","","","","""","","","""",""EDGE305"",""
"364","","","2013-10-01T13:38:33Z","Biking","","","","""","","","""",""EDGE305"",""
"365","","","2014-06-09T13:38:26Z","Biking","","","","""","","","""",""EDGE305"",""
"366","","","2013-01-04T23:59:27Z","Biking","","","","""","","","""",""EDGE305"",""
"367","","","2013-10-25T23:21:54Z","Biking","","","","""","","","""",""EDGE305"",""
"368","","","2012-10-19T14:48:19Z","Biking","","","","""","","","""",""EDGE305"",""
"369","","","2012-09-17T14:49:34Z","Biking","","","","""","","","""",""EDGE305"",""
"370","","","2013-12-28T21:52:17Z","Biking","","","","""","","","""",""EDGE305"",""
"371","","","2014-04-15T23:19:52Z","Biking","","","","""","","","""",""EDGE305"",""
"372","","","2013-02-22T15:47:46Z","Biking","","","","""","","","""",""EDGE305"",""
"373","","","2012-12-14T15:50:27Z","Biking","","","","""","","","""",""EDGE305"",""
"374","","","2013-01-26T00:21:15Z","Biking","","","","""","","","""",""EDGE305"",""
"375","","","2012-07-16T23:17:37Z","Biking","","","","""","","","""",""EDGE305"",""
"376","","","2013-01-30T16:00:04Z","Biking","","","","""","","","""",""EDGE305"",""
"377","","","2012-09-18T23:18:03Z","Biking","","","","""","","","""",""EDGE305"",""
"378","","","2013-06-10T23:17:57Z","Biking","","","","""","","","""",""EDGE305"",""
"379","","","2012-11-08T00:11:11Z","Biking","","","","""","","","""",""EDGE305"",""
"380","","","2014-04-18T13:35:59Z","Biking","","","","""","","","""",""EDGE305"",""
"381","","","2014-03-11T23:23:21Z","Biking","","","","""","","","""",""EDGE305"",""
"382","","","2013-01-17T00:13:06Z","Biking","","","","""","","","""",""EDGE305"",""
"383","","","2014-05-30T13:35:13Z","Biking","","","","""","","","""",""EDGE305"",""
"384","","","2012-11-20T16:58:01Z","Biking","","","","""","","","""",""EDGE305"",""
"385","","","2013-09-11T13:41:38Z","Biking","","","","""","","","""",""EDGE305"",""
"386","","","2014-03-25T13:36:43Z","Biking","","","","""","","","""",""EDGE305"",""
"387","","","2012-10-15T23:14:57Z","Biking","","","","""","","","""",""EDGE305"",""
"388","","","2014-02-19T14:38:59Z","Biking","","","","""","","","""",""EDGE305"",""
"389","","","2013-07-29T23:16:31Z","Biking","","","","""","","","""",""EDGE305"",""
"390","","","2013-01-08T00:17:29Z","Biking","","","","""","","","""",""EDGE305"",""
"391","","","2014-04-14T23:22:27Z","Biking","","","","""","","","""",""EDGE305"",""
"392","","","2013-03-05T00:12:12Z","Biking","","","","""","","","""",""EDGE305"",""
"393","","","2012-06-26T23:17:01Z","Biking","","","","""","","","""",""EDGE305"",""
"394","","","2014-04-21T13:39:01Z","Biking","","","","""","","","""",""EDGE305"",""
"395","","","2012-07-02T23:14:47Z","Biking","","","","""","","","""",""EDGE305"",""
"396","","","2013-12-09T14:38:53Z","Biking","","","","""","","","""",""EDGE305"",""
"397","","","2012-10-02T14:51:10Z","Biking","","","","""","","","""",""EDGE305"",""
"398","","","2012-12-20T00:21:01Z","Biking","","","","""","","","""",""EDGE305"",""
"399","","","2013-05-20T13:48:32Z","Biking","","","","""","","","""",""EDGE305"",""
"400","","","2013-05-24T13:53:35Z","Biking","","","","""","","","""",""EDGE305"",""
"401","","","2013-09-23T22:19:24Z","Biking","","","","""","","","""",""EDGE305"",""
"402","","","2014-01-28T00:19:05Z","Biking","","","","""","","","""",""EDGE305"",""
"403","","","2013-12-03T00:18:47Z","Biking","","","","""","","","""",""EDGE305"",""
"404","","","2013-12-05T00:15:55Z","Biking","","","","""","","","""",""EDGE305"",""
"405","","","2014-02-10T14:42:03Z","Biking","","","","""","","","""",""EDGE305"",""
"406","","","2012-04-24T23:18:00Z","Biking","","","","""","","","""",""EDGE305"",""
"407","","","2012-11-27T00:15:03Z","Biking","","","","""","","","""",""EDGE305"",""
"408","","","2013-11-26T14:37:04Z","Biking","","","","""","","","""",""EDGE305"",""
"409","","","2014-05-23T13:37:37Z","Biking","","","","""","","","""",""EDGE305"",""
"410","","","2013-09-09T23:23:09Z","Biking","","","","""","","","""",""EDGE305"",""
"411","","","2013-09-20T23:21:19Z","Biking","","","","""","","","""",""EDGE305"",""
"412","","","2013-04-02T14:48:33Z","Biking","","","","""","","","""",""EDGE305"",""
"413","","","2013-07-15T23:17:08Z","Biking","","","","""","","","""",""EDGE305"",""
"414","","","2013-03-13T00:17:36Z","Biking","","","","""","","","""",""EDGE305"",""
"415","","","2013-04-25T23:14:33Z","Biking","","","","""","","","""",""EDGE305"",""
"416","","","2013-06-18T22:19:33Z","Biking","","","","""","","","""",""EDGE305"",""
"417","","","2014-02-24T14:39:01Z","Biking","","","","""","","","""",""EDGE305"",""
"418","","","2012-11-14T00:14:10Z","Biking","","","","""","","","""",""EDGE305"",""
"419","","","2012-08-21T23:13:10Z","Biking","","","","""","","","""",""EDGE305"",""
"420","","","2014-07-21T13:37:29Z","Biking","","","","""","","","""",""EDGE305"",""
"421","","","2014-04-16T23:21:46Z","Biking","","","","""","","","""",""EDGE305"",""
"422","","","2012-12-07T23:52:52Z","Biking","","","","""","","","""",""EDGE305"",""
"423","","","2013-07-22T13:44:38Z","Biking","","","","""","","","""",""EDGE305"",""
"424","","","2013-10-14T23:21:51Z","Biking","","","","""","","","""",""EDGE305"",""
"425","","","2012-11-09T15:49:48Z","Biking","","","","""","","","""",""EDGE305"",""
"426","","","2012-09-12T14:45:31Z","Biking","","","","""","","","""",""EDGE305"",""
"427","","","2012-05-01T23:16:47Z","Biking","","","","""","","","""",""EDGE305"",""
"428","","","2014-06-18T23:18:56Z","Biking","","","","""","","","""",""EDGE305"",""
"429","","","2014-05-09T13:39:57Z","Biking","","","","""","","","""",""EDGE305"",""
"430","","","2013-05-20T22:22:18Z","Biking","","","","""","","","""",""EDGE305"",""
"431","","","2013-12-20T14:43:14Z","Biking","","","","""","","","""",""EDGE305"",""
"432","","","2013-07-26T23:19:57Z","Biking","","","","""","","","""",""EDGE305"",""
"433","","","2013-08-30T23:18:56Z","Biking","","","","""","","","""",""EDGE305"",""
"434","","","2012-11-19T15:50:51Z","Biking","","","","""","","","""",""EDGE305"",""
"435","","","2014-03-07T14:39:00Z","Biking","","","","""","","","""",""EDGE305"",""
"436","","","2014-04-09T23:25:47Z","Biking","","","","""","","","""",""EDGE305"",""
"437","","","2014-01-02T14:44:27Z","Biking","","","","""","","","""",""EDGE305"",""
"438","","","2013-09-06T13:36:59Z","Biking","","","","""","","","""",""EDGE305"",""
"439","","","2014-05-21T13:36:56Z","Biking","","","","""","","","""",""EDGE305"",""
"440","","","2013-10-29T23:23:26Z","Biking","","","","""","","","""",""EDGE305"",""
"441","","","2014-06-09T23:21:46Z","Biking","","","","""","","","""",""EDGE305"",""
"442","","","2014-07-08T23:21:36Z","Biking","","","","""","","","""",""EDGE305"",""
"443","","","2013-08-10T21:37:19Z","Biking","","","","""","","","""",""EDGE305"",""
"444","","","2013-03-22T13:46:00Z","Biking","","","","""","","","""",""EDGE305"",""
"445","","","2013-05-13T14:46:42Z","Biking","","","","""","","","""",""EDGE305"",""
"446","","","2014-01-15T14:41:42Z","Biking","","","","""","","","""",""EDGE305"",""
"447","","","2013-05-06T22:16:36Z","Biking","","","","""","","","""",""EDGE305"",""
"448","","","2012-11-03T19:40:21Z","Biking","","","","""","","","""",""EDGE305"",""
"449","","","2013-07-09T13:37:54Z","Biking","","","","""","","","""",""EDGE305"",""
"450","","","2012-11-02T14:47:51Z","Biking","","","","""","","","""",""EDGE305"",""
"451","","","2014-01-14T14:37:28Z","Biking","","","","""","","","""",""EDGE305"",""
"452","","","2012-06-25T14:51:22Z","Biking","","","","""","","","""",""EDGE305"",""
"453","","","2013-10-14T13:43:43Z","Biking","","","","""","","","""",""EDGE305"",""
"454","","","2014-05-12T23:21:50Z","Biking","","","","""","","","""",""EDGE305"",""
"455","","","2014-02-12T15:45:07Z","Biking","","","","""","","","""",""EDGE305"",""
"456","","","2013-12-16T14:42:02Z","Biking","","","","""","","","""",""EDGE305"",""
"457","","","2014-01-14T00:23:28Z","Biking","","","","""","","","""",""EDGE305"",""
"458","","","2014-03-24T23:21:59Z","Biking","","","","""","","","""",""EDGE305"",""
"459","","","2012-04-18T23:15:07Z","Biking","","","","""","","","""",""EDGE305"",""
"460","","","2013-09-16T23:01:10Z","Biking","","","","""","","","""",""EDGE305"",""
"461","","","2013-05-16T13:49:47Z","Biking","","","","""","","","""",""EDGE305"",""
"462","","","2014-01-31T14:39:13Z","Biking","","","","""","","","""",""EDGE305"",""
"463","","","2014-06-13T23:19:58Z","Biking","","","","""","","","""",""EDGE305"",""
"464","","","2012-10-26T23:12:47Z","Biking","","","","""","","","""",""EDGE305"",""
"465","","","2014-01-03T14:37:08Z","Biking","","","","""","","","""",""EDGE305"",""
"466","","","2012-07-16T14:47:42Z","Biking","","","","""","","","""",""EDGE305"",""
"467","","","2014-07-01T23:17:47Z","Biking","","","","""","","","""",""EDGE305"",""
"468","","","2013-03-29T23:18:31Z","Biking","","","","""","","","""",""EDGE305"",""
"469","","","2014-07-02T23:23:01Z","Biking","","","","""","","","""",""EDGE305"",""
"470","","","2014-06-06T13:36:46Z","Biking","","","","""","","","""",""EDGE305"",""
"471","","","2012-10-12T14:50:28Z","Biking","","","","""","","","""",""EDGE305"",""
"472","","","2014-05-02T23:21:00Z","Biking","","","","""","","","""",""EDGE305"",""
"473","","","2013-04-29T23:14:39Z","Biking","","","","""","","","""",""EDGE305"",""
"474","","","2012-10-24T15:00:01Z","Biking","","","","""","","","""",""EDGE305"",""
"475","","","2013-09-10T23:21:34Z","Biking","","","","""","","","""",""EDGE305"",""
"476","","","2014-06-03T23:20:58Z","Biking","","","","""","","","""",""EDGE305"",""
"477","","","2013-12-17T23:55:23Z","Biking","","","","""","","","""",""EDGE305"",""
"478","","","2013-02-12T15:53:27Z","Biking","","","","""","","","""",""EDGE305"",""
"479","","","2013-01-15T15:48:24Z","Biking","","","","""","","","""",""EDGE305"",""
"480","","","2012-07-30T14:47:51Z","Biking","","","","""","","","""",""EDGE305"",""
"481","","","2014-04-25T23:18:21Z","Biking","","","","""","","","""",""EDGE305"",""
"482","","","2014-02-25T14:36:45Z","Biking","","","","""","","","""",""EDGE305"",""
"483","","","2012-04-17T14:48:20Z","Biking","","","","""","","","""",""EDGE305"",""
"484","","","2014-01-08T14:37:12Z","Biking","","","","""","","","""",""EDGE305"",""
"485","","","2013-10-22T23:24:45Z","Biking","","","","""","","","""",""EDGE305"",""
"486","","","2014-01-07T00:16:15Z","Biking","","","","""","","","""",""EDGE305"",""
"487","","","2013-03-04T15:49:42Z","Biking","","","","""","","","""",""EDGE305"",""
"488","","","2014-06-11T13:38:31Z","Biking","","","","""","","","""",""EDGE305"",""
"489","","","2013-07-25T13:38:55Z","Biking","","","","""","","","""",""EDGE305"",""
"490","","","2013-04-25T14:47:51Z","Biking","","","","""","","","""",""EDGE305"",""
"491","","","2013-07-22T23:14:00Z","Biking","","","","""","","","""",""EDGE305"",""
"492","","","2013-01-09T15:50:24Z","Biking","","","","""","","","""",""EDGE305"",""
"493","","","2014-05-07T13:37:47Z","Biking","","","","""","","","""",""EDGE305"",""
"494","","","2013-10-15T23:23:50Z","Biking","","","","""","","","""",""EDGE305"",""
"495","","","2012-10-22T23:16:09Z","Biking","","","","""","","","""",""EDGE305"",""
"496","","","2014-05-28T13:37:28Z","Biking","","","","""","","","""",""EDGE305"",""
"497","","","2014-06-23T23:25:32Z","Biking","","","","""","","","""",""EDGE305"",""
"498","","","2012-10-09T23:14:12Z","Biking","","","","""","","","""",""EDGE305"",""
"499","","","2013-12-12T00:21:17Z","Biking","","","","""","","","""",""EDGE305"",""
"500","","","2014-02-05T00:23:41Z","Biking","","","","""","","","""",""EDGE305"",""
"501","","","2013-02-26T23:57:57Z","Biking","","","","""","","","""",""EDGE305"",""
"502","","","2014-01-15T00:21:30Z","Biking","","","","""","","","""",""EDGE305"",""
"503","","","2013-04-08T23:15:25Z","Biking","","","","""","","","""",""EDGE305"",""
"504","","","2012-08-29T23:15:01Z","Biking","","","","""","","","""",""EDGE305"",""
"505","","","2012-10-02T23:15:47Z","Biking","","","","""","","","""",""EDGE305"",""
"506","","","2014-03-14T23:21:10Z","Biking","","","","""","","","""",""EDGE305"",""
"507","","","2013-09-18T13:37:20Z","Biking","","","","""","","","""",""EDGE305"",""
"508","","","2013-11-17T23:28:38Z","Biking","","","","""","","","""",""EDGE305"",""
"509","","","2013-10-25T13:38:07Z","Biking","","","","""","","","""",""EDGE305"",""
"510","","","2014-02-11T00:24:06Z","Biking","","","","""","","","""",""EDGE305"",""
"511","","","2013-03-11T23:15:42Z","Biking","","","","""","","","""",""EDGE305"",""
"512","","","2012-07-18T23:16:11Z","Biking","","","","""","","","""",""EDGE305"",""
"513","","","2013-12-25T22:48:24Z","Biking","","","","""","","","""",""EDGE305"",""
"514","","","2014-06-24T13:34:29Z","Biking","","","","""","","","""",""EDGE305"",""
"515","","","2013-05-06T13:49:12Z","Biking","","","","""","","","""",""EDGE305"",""
"516","","","2012-10-05T14:46:28Z","Biking","","","","""","","","""",""EDGE305"",""
"517","","","2012-12-11T15:48:43Z","Biking","","","","""","","","""",""EDGE305"",""
"518","","","2014-05-14T13:37:39Z","Biking","","","","""","","","""",""EDGE305"",""
"519","","","2012-04-09T23:20:03Z","Biking","","","","""","","","""",""EDGE305"",""
"520","","","2013-12-19T00:15:06Z","Biking","","","","""","","","""",""EDGE305"",""
"521","","","2012-11-06T00:21:31Z","Biking","","","","""","","","""",""EDGE305"",""
"522","","","2012-07-25T14:48:49Z","Biking","","","","""","","","""",""EDGE305"",""
"523","","","2013-06-10T13:44:30Z","Biking","","","","""","","","""",""EDGE305"",""
"524","","","2014-06-26T23:21:04Z","Biking","","","","""","","","""",""EDGE305"",""
"525","","","2014-02-01T00:27:08Z","Biking","","","","""","","","""",""EDGE305"",""
"526","","","2012-11-21T00:08:06Z","Biking","","","","""","","","""",""EDGE305"",""
"527","","","2013-10-18T13:39:04Z","Biking","","","","""","","","""",""EDGE305"",""
"528","","","2014-05-16T23:18:54Z","Biking","","","","""","","","""",""EDGE305"",""
"529","","","2013-11-27T00:21:07Z","Biking","","","","""","","","""",""EDGE305"",""
"530","","","2013-06-19T22:19:54Z","Biking","","","","""","","","""",""EDGE305"",""
"531","","","2013-06-04T23:14:47Z","Biking","","","","""","","","""",""EDGE305"",""
"532","","","2014-04-25T13:34:11Z","Biking","","","","""","","","""",""EDGE305"",""
"533","","","2013-04-22T14:49:05Z","Biking","","","","""","","","""",""EDGE305"",""
"534","","","2013-03-01T16:46:59Z","Biking","","","","""","","","""",""EDGE305"",""
"535","","","2013-05-14T22:19:57Z","Biking","","","","""","","","""",""EDGE305"",""
